glottocode,url,total_resources,dictionary,grammar_sketch,grammar,phonology,text,wordlist,comparative,minimal,dialectology,ethnographic,overview,bibliographical,specific_feature,socling,new_testament,unknown,status
gyel1242,https://glottolog.org/langdoc?language=gyel1242,33,0,1,2,0,0,2,2,0,0,13,10,1,2,2,0,0,ok
huac1244,https://glottolog.org/langdoc?language=huac1244,45,0,0,0,3,0,10,4,0,0,7,8,0,0,0,0,0,ok
uduk1239,https://glottolog.org/langdoc?language=uduk1239,22,1,1,2,1,0,1,0,2,0,9,5,0,1,0,1,0,ok
sant1410,https://glottolog.org/langdoc?language=sant1410,100,9,17,10,2,0,6,5,2,1,14,9,0,2,1,0,0,ok
puri1258,https://glottolog.org/langdoc?language=puri1258,20,0,4,3,1,1,2,11,3,0,0,8,0,1,0,0,0,ok
lafo1243,https://glottolog.org/langdoc?language=lafo1243,28,0,3,0,1,1,6,11,1,0,4,12,2,0,1,0,0,ok
papi1255,https://glottolog.org/langdoc?language=papi1255,14,0,0,0,0,1,2,5,1,0,5,6,1,0,0,0,0,ok
ndra1239,https://glottolog.org/langdoc?language=ndra1239,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
donn1239,https://glottolog.org/langdoc?language=donn1239,19,2,1,3,0,0,2,1,0,0,0,2,0,1,1,0,0,ok
geez1241,https://glottolog.org/langdoc?language=geez1241,139,12,21,13,3,2,0,17,1,0,2,10,4,2,2,0,0,ok
tagi1240,https://glottolog.org/langdoc?language=tagi1240,15,0,1,0,0,1,1,4,0,0,1,0,0,0,0,0,0,ok
soko1263,https://glottolog.org/langdoc?language=soko1263,31,1,3,0,0,0,4,3,0,0,2,7,0,0,1,0,0,ok
vari1239,https://glottolog.org/langdoc?language=vari1239,19,0,0,0,0,0,3,3,0,0,15,4,0,0,0,0,0,ok
mara1404,https://glottolog.org/langdoc?language=mara1404,20,4,1,1,2,0,3,3,1,0,0,2,0,1,0,0,0,ok
nort1546,https://glottolog.org/langdoc?language=nort1546,3,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,ok
luse1252,https://glottolog.org/langdoc?language=luse1252,21,0,6,0,0,0,4,6,0,0,4,7,0,0,0,0,0,ok
safa1243,https://glottolog.org/langdoc?language=safa1243,8,0,1,0,1,0,2,2,0,0,0,2,0,2,1,0,0,ok
cent2127,https://glottolog.org/langdoc?language=cent2127,67,6,8,11,1,1,1,7,1,0,13,0,0,5,0,0,0,ok
mefe1242,https://glottolog.org/langdoc?language=mefe1242,7,0,0,0,0,0,2,3,0,0,1,3,0,0,2,0,0,ok
pamo1255,https://glottolog.org/langdoc?language=pamo1255,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
ukpe1249,https://glottolog.org/langdoc?language=ukpe1249,8,0,0,0,0,0,6,2,0,0,0,6,1,0,2,0,0,ok
mari1430,https://glottolog.org/langdoc?language=mari1430,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,ok
algo1255,https://glottolog.org/langdoc?language=algo1255,41,5,7,3,1,1,3,5,0,0,4,5,1,1,0,0,0,ok
misk1235,https://glottolog.org/langdoc?language=misk1235,172,12,17,7,1,1,3,10,0,1,23,8,0,4,1,0,0,ok
jang1257,https://glottolog.org/langdoc?language=jang1257,3,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,ok
neme1244,https://glottolog.org/langdoc?language=neme1244,6,0,0,0,0,0,2,1,0,0,1,5,0,0,2,0,0,ok
warn1244,https://glottolog.org/langdoc?language=warn1244,4,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,ok
west2599,https://glottolog.org/langdoc?language=west2599,56,6,0,2,0,1,1,3,1,1,5,4,0,6,0,0,0,ok
minr1238,https://glottolog.org/langdoc?language=minr1238,13,0,0,0,0,1,2,4,2,0,3,5,0,0,0,0,0,ok
akaj1239,https://glottolog.org/langdoc?language=akaj1239,28,2,6,1,1,1,2,5,3,0,4,8,0,3,2,0,0,ok
tesh1239,https://glottolog.org/langdoc?language=tesh1239,7,0,0,0,0,0,1,3,0,0,0,6,1,0,0,0,0,ok
kand1303,https://glottolog.org/langdoc?language=kand1303,33,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,ok
wapa1235,https://glottolog.org/langdoc?language=wapa1235,20,0,2,0,0,0,7,3,4,0,3,7,0,0,0,0,0,ok
tumb1250,https://glottolog.org/langdoc?language=tumb1250,89,2,8,10,3,0,5,10,0,0,12,15,2,7,2,0,0,ok
mori1271,https://glottolog.org/langdoc?language=mori1271,14,0,0,0,0,0,7,5,3,0,2,9,0,1,0,0,0,ok
kaik1244,https://glottolog.org/langdoc?language=kaik1244,3,0,0,0,0,0,2,1,1,0,2,3,0,0,0,0,0,ok
sout2826,https://glottolog.org/langdoc?language=sout2826,18,2,7,1,0,0,1,1,1,0,2,3,0,1,1,0,0,ok
gyem1238,https://glottolog.org/langdoc?language=gyem1238,13,0,0,0,0,1,5,3,0,0,0,6,1,0,1,0,0,ok
guli1244,https://glottolog.org/langdoc?language=guli1244,3,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,ok
mpad1242,https://glottolog.org/langdoc?language=mpad1242,17,0,2,2,0,1,4,2,0,0,1,4,0,2,0,0,0,ok
stan1290,https://glottolog.org/langdoc?language=stan1290,970,48,70,57,17,6,11,47,7,8,5,92,10,17,56,0,0,ok
onto1237,https://glottolog.org/langdoc?language=onto1237,32,0,3,1,0,0,5,2,0,0,22,3,0,0,0,0,0,ok
narr1280,https://glottolog.org/langdoc?language=narr1280,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
khow1242,https://glottolog.org/langdoc?language=khow1242,34,5,7,2,0,1,6,7,1,0,1,8,0,3,1,0,0,ok
afgh1239,https://glottolog.org/langdoc?language=afgh1239,7,2,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,ok
qawa1238,https://glottolog.org/langdoc?language=qawa1238,123,3,1,4,4,8,4,17,2,1,14,6,0,3,3,0,0,ok
guwa1243,https://glottolog.org/langdoc?language=guwa1243,7,0,0,0,0,1,2,2,0,0,0,2,0,1,0,0,0,ok
gili1241,https://glottolog.org/langdoc?language=gili1241,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,ok
unua1237,https://glottolog.org/langdoc?language=unua1237,8,0,1,1,0,0,1,4,1,0,0,3,1,0,0,0,0,ok
paic1239,https://glottolog.org/langdoc?language=paic1239,6,1,0,0,2,0,1,1,0,0,0,2,0,2,0,0,0,ok
kuma1278,https://glottolog.org/langdoc?language=kuma1278,2,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,ok
emer1243,https://glottolog.org/langdoc?language=emer1243,40,0,1,3,2,1,3,4,1,0,1,3,0,7,2,0,0,ok
elot1235,https://glottolog.org/langdoc?language=elot1235,6,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,ok
keme1240,https://glottolog.org/langdoc?language=keme1240,7,0,1,0,1,0,1,0,0,0,0,2,0,1,2,0,0,ok
airo1242,https://glottolog.org/langdoc?language=airo1242,9,0,0,0,0,0,6,0,1,0,0,4,0,0,0,0,0,ok
bara1367,https://glottolog.org/langdoc?language=bara1367,4,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,ok
kafa1242,https://glottolog.org/langdoc?language=kafa1242,27,3,3,3,1,0,4,3,1,0,8,2,0,3,0,0,0,ok
sile1253,https://glottolog.org/langdoc?language=sile1253,14,0,2,0,0,1,1,4,3,0,0,1,0,2,5,0,0,ok
besi1244,https://glottolog.org/langdoc?language=besi1244,15,2,0,0,2,1,2,5,0,0,4,5,0,1,2,0,0,ok
isra1236,https://glottolog.org/langdoc?language=isra1236,13,3,2,0,1,0,0,0,0,0,0,1,0,3,2,0,0,ok
east2696,https://glottolog.org/langdoc?language=east2696,5,0,0,2,0,0,2,1,0,0,0,3,0,0,1,0,0,ok
nort2943,https://glottolog.org/langdoc?language=nort2943,55,4,3,4,2,0,2,3,0,0,25,3,0,2,0,0,0,ok
elem1253,https://glottolog.org/langdoc?language=elem1253,9,0,2,1,1,0,0,2,0,0,1,2,0,1,0,0,0,ok
bayu1240,https://glottolog.org/langdoc?language=bayu1240,28,5,2,0,0,1,0,11,0,0,0,5,1,0,0,0,0,ok
ruch1235,https://glottolog.org/langdoc?language=ruch1235,21,0,6,0,5,0,6,4,0,0,1,5,0,3,0,0,0,ok
genn1243,https://glottolog.org/langdoc?language=genn1243,45,4,14,4,3,1,4,3,2,0,3,4,1,3,3,0,0,ok
kamb1239,https://glottolog.org/langdoc?language=kamb1239,7,0,0,0,0,0,2,1,2,0,0,3,0,0,0,0,0,ok
pota1247,https://glottolog.org/langdoc?language=pota1247,21,0,0,4,0,0,2,3,0,0,4,3,0,3,1,0,0,ok
lang1322,https://glottolog.org/langdoc?language=lang1322,6,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,ok
sina1271,https://glottolog.org/langdoc?language=sina1271,11,0,0,3,1,0,1,2,4,0,2,4,0,0,0,0,0,ok
tuma1248,https://glottolog.org/langdoc?language=tuma1248,3,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,ok
esee1247,https://glottolog.org/langdoc?language=esee1247,51,1,4,0,2,0,4,3,1,1,1,4,0,1,0,1,0,ok
eipo1242,https://glottolog.org/langdoc?language=eipo1242,16,1,2,2,0,0,1,2,2,0,7,2,1,1,1,0,0,ok
bana1306,https://glottolog.org/langdoc?language=bana1306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
bamw1238,https://glottolog.org/langdoc?language=bamw1238,14,0,3,0,1,0,1,6,1,0,2,8,0,0,0,0,0,ok
mauw1238,https://glottolog.org/langdoc?language=mauw1238,44,2,0,2,0,0,2,5,4,0,0,9,1,0,1,0,0,ok
kxoe1243,https://glottolog.org/langdoc?language=kxoe1243,273,2,21,2,3,9,5,30,1,1,23,38,3,5,4,0,0,ok
kain1272,https://glottolog.org/langdoc?language=kain1272,323,6,14,2,12,1,19,13,2,0,36,12,2,9,3,0,0,ok
iray1237,https://glottolog.org/langdoc?language=iray1237,13,0,2,1,1,0,3,5,1,0,0,5,0,1,0,0,0,ok
koro1311,https://glottolog.org/langdoc?language=koro1311,4,0,0,0,0,1,1,3,0,0,0,1,1,0,0,0,0,ok
ahan1244,https://glottolog.org/langdoc?language=ahan1244,8,0,1,1,0,1,2,2,0,0,0,0,0,2,1,0,0,ok
were1244,https://glottolog.org/langdoc?language=were1244,3,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,ok
yems1235,https://glottolog.org/langdoc?language=yems1235,48,0,6,2,3,1,3,7,1,0,5,5,0,7,0,0,0,ok
west2763,https://glottolog.org/langdoc?language=west2763,19,0,4,4,0,3,1,3,1,0,0,0,0,0,0,0,0,ok
taga1270,https://glottolog.org/langdoc?language=taga1270,148,9,19,36,2,2,6,12,2,2,1,11,0,4,0,0,0,ok
arom1237,https://glottolog.org/langdoc?language=arom1237,29,4,3,5,0,2,0,7,0,3,2,7,1,2,0,0,0,ok
orok1269,https://glottolog.org/langdoc?language=orok1269,43,0,4,1,1,2,3,3,1,0,9,6,0,0,0,2,0,ok
cuvo1236,https://glottolog.org/langdoc?language=cuvo1236,8,0,1,1,1,0,1,2,0,0,0,2,0,1,1,0,0,ok
paaa1242,https://glottolog.org/langdoc?language=paaa1242,17,0,2,1,0,1,6,4,0,0,1,5,1,0,1,0,0,ok
amoo1242,https://glottolog.org/langdoc?language=amoo1242,9,0,1,0,0,0,4,2,0,0,1,5,0,1,0,0,0,ok
sout1555,https://glottolog.org/langdoc?language=sout1555,5,0,0,0,1,0,1,1,1,0,0,3,1,0,0,0,0,ok
kala1379,https://glottolog.org/langdoc?language=kala1379,26,0,0,1,0,0,11,8,0,0,2,7,1,0,1,0,0,ok
swab1242,https://glottolog.org/langdoc?language=swab1242,17,2,10,1,1,1,0,1,0,2,0,1,0,0,1,0,0,ok
barr1247,https://glottolog.org/langdoc?language=barr1247,9,0,0,0,0,1,3,1,0,0,2,2,1,0,1,0,0,ok
maka1318,https://glottolog.org/langdoc?language=maka1318,27,0,2,0,0,1,1,5,0,0,10,2,0,2,1,0,0,ok
soni1260,https://glottolog.org/langdoc?language=soni1260,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,ok
baba1273,https://glottolog.org/langdoc?language=baba1273,7,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,0,ok
wori1245,https://glottolog.org/langdoc?language=wori1245,20,1,5,0,0,1,4,4,0,0,3,2,0,0,0,0,0,ok
nias1242,https://glottolog.org/langdoc?language=nias1242,54,6,6,1,0,6,8,3,0,0,26,6,1,1,0,0,0,ok
nusu1239,https://glottolog.org/langdoc?language=nusu1239,10,0,3,1,2,0,4,4,1,0,0,6,0,0,0,0,0,ok
wabo1241,https://glottolog.org/langdoc?language=wabo1241,9,0,0,0,0,0,4,5,2,0,1,8,0,1,0,0,0,ok
degg1238,https://glottolog.org/langdoc?language=degg1238,50,1,1,0,5,1,7,5,0,0,3,8,0,3,0,0,0,ok
igwe1238,https://glottolog.org/langdoc?language=igwe1238,2,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,ok
vall1252,https://glottolog.org/langdoc?language=vall1252,4,0,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,ok
gugu1257,https://glottolog.org/langdoc?language=gugu1257,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,ok
nson1238,https://glottolog.org/langdoc?language=nson1238,12,0,0,0,0,0,6,3,2,0,2,9,0,0,0,0,0,ok
bama1249,https://glottolog.org/langdoc?language=bama1249,7,1,0,0,0,0,0,3,1,0,0,2,0,0,1,0,0,ok
moza1251,https://glottolog.org/langdoc?language=moza1251,4,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,ok
chau1258,https://glottolog.org/langdoc?language=chau1258,13,1,2,0,0,1,3,2,1,0,2,3,1,0,0,0,0,ok
hais1244,https://glottolog.org/langdoc?language=hais1244,29,2,0,0,2,2,2,7,0,0,11,4,0,1,1,0,0,ok
pitc1234,https://glottolog.org/langdoc?language=pitc1234,18,0,8,0,0,1,4,3,1,0,1,2,0,0,3,0,0,ok
mari1438,https://glottolog.org/langdoc?language=mari1438,7,0,0,0,0,0,6,2,0,0,0,4,0,1,0,0,0,ok
high1276,https://glottolog.org/langdoc?language=high1276,41,3,11,3,0,2,1,5,0,0,3,2,0,6,1,0,0,ok
keny1278,https://glottolog.org/langdoc?language=keny1278,13,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,ok
lana1236,https://glottolog.org/langdoc?language=lana1236,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,ok
nyan1315,https://glottolog.org/langdoc?language=nyan1315,15,0,2,0,0,0,3,1,0,0,7,6,0,0,0,0,0,ok
fiji1242,https://glottolog.org/langdoc?language=fiji1242,11,0,4,1,0,0,0,1,0,0,0,1,0,1,3,0,0,ok
naur1243,https://glottolog.org/langdoc?language=naur1243,21,1,3,0,3,1,1,5,0,0,5,0,0,2,0,0,0,ok
wiki1239,https://glottolog.org/langdoc?language=wiki1239,8,0,0,0,1,1,0,2,0,0,1,2,0,0,1,0,0,ok
tule1244,https://glottolog.org/langdoc?language=tule1244,10,0,0,0,1,0,2,3,1,0,0,4,0,3,0,0,0,ok
kema1243,https://glottolog.org/langdoc?language=kema1243,12,1,3,0,0,0,4,3,0,0,0,4,0,1,0,0,0,ok
metl1238,https://glottolog.org/langdoc?language=metl1238,4,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,ok
gong1251,https://glottolog.org/langdoc?language=gong1251,13,1,0,0,0,0,1,6,4,0,1,1,0,1,2,0,0,ok
sham1278,https://glottolog.org/langdoc?language=sham1278,2,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,ok
ndyu1241,https://glottolog.org/langdoc?language=ndyu1241,8,0,2,0,0,0,2,2,0,0,1,1,0,1,0,0,0,ok
kusa1250,https://glottolog.org/langdoc?language=kusa1250,58,3,8,4,2,0,7,6,0,1,2,6,0,1,3,0,0,ok
sara1331,https://glottolog.org/langdoc?language=sara1331,16,0,1,0,0,0,5,6,0,0,4,9,0,0,0,0,0,ok
musa1263,https://glottolog.org/langdoc?language=musa1263,7,0,0,0,0,0,0,0,1,0,4,5,0,0,0,0,0,ok
east2440,https://glottolog.org/langdoc?language=east2440,12,1,1,2,0,0,4,1,0,1,1,3,0,0,0,0,0,ok
clas1253,https://glottolog.org/langdoc?language=clas1253,4,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,ok
wira1264,https://glottolog.org/langdoc?language=wira1264,8,0,0,0,0,0,4,0,0,0,2,3,0,0,0,0,0,ok
aghu1253,https://glottolog.org/langdoc?language=aghu1253,24,4,8,2,0,4,0,6,1,0,3,3,0,1,0,0,0,ok
yinh1234,https://glottolog.org/langdoc?language=yinh1234,9,1,0,0,0,0,1,4,0,0,0,4,0,1,0,0,0,ok
chen1259,https://glottolog.org/langdoc?language=chen1259,8,0,0,0,0,1,2,3,1,0,1,3,0,0,0,0,0,ok
imon1245,https://glottolog.org/langdoc?language=imon1245,11,0,0,3,0,1,3,2,0,0,0,2,0,2,0,0,0,ok
waim1253,https://glottolog.org/langdoc?language=waim1253,53,1,2,1,1,1,1,3,0,0,4,5,0,1,2,0,0,ok
koyr1240,https://glottolog.org/langdoc?language=koyr1240,24,4,1,2,2,0,9,0,1,0,3,4,0,1,0,0,0,ok
yosa1234,https://glottolog.org/langdoc?language=yosa1234,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
seit1239,https://glottolog.org/langdoc?language=seit1239,5,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,ok
bhat1265,https://glottolog.org/langdoc?language=bhat1265,4,0,1,0,0,0,1,2,1,0,0,2,0,0,0,0,0,ok
anga1316,https://glottolog.org/langdoc?language=anga1316,13,0,0,0,0,0,2,2,1,0,5,6,0,0,1,0,0,ok
gall1278,https://glottolog.org/langdoc?language=gall1278,3,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,ok
tani1255,https://glottolog.org/langdoc?language=tani1255,5,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,ok
jeju1234,https://glottolog.org/langdoc?language=jeju1234,13,2,3,1,0,1,0,2,0,0,0,1,1,2,1,0,0,ok
biri1256,https://glottolog.org/langdoc?language=biri1256,33,0,1,1,1,0,18,10,0,0,0,8,0,0,0,0,0,ok
maru1252,https://glottolog.org/langdoc?language=maru1252,58,1,2,0,2,2,2,7,0,0,6,6,1,4,2,0,0,ok
glar1241,https://glottolog.org/langdoc?language=glar1241,3,0,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,ok
pamp1243,https://glottolog.org/langdoc?language=pamp1243,36,8,0,10,1,0,5,7,2,0,0,5,0,2,0,0,0,ok
wira1265,https://glottolog.org/langdoc?language=wira1265,35,2,2,1,0,1,9,14,0,0,1,8,0,0,0,0,0,ok
amun1246,https://glottolog.org/langdoc?language=amun1246,20,0,0,0,0,0,5,5,1,0,5,8,0,0,0,0,0,ok
apal1255,https://glottolog.org/langdoc?language=apal1255,6,0,0,0,0,0,4,1,0,0,0,2,0,0,2,0,0,ok
kpag1238,https://glottolog.org/langdoc?language=kpag1238,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,ok
thra1250,https://glottolog.org/langdoc?language=thra1250,15,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,ok
ersu1241,https://glottolog.org/langdoc?language=ersu1241,19,0,2,2,1,1,4,7,2,0,2,5,0,1,1,0,0,ok
tina1246,https://glottolog.org/langdoc?language=tina1246,15,1,2,0,0,1,3,8,1,0,0,6,0,2,1,0,0,ok
yala1266,https://glottolog.org/langdoc?language=yala1266,10,1,1,0,0,0,5,3,0,0,1,5,0,0,0,0,0,ok
sara1326,https://glottolog.org/langdoc?language=sara1326,31,0,2,0,1,0,3,2,0,0,0,3,0,2,0,0,0,ok
tute1247,https://glottolog.org/langdoc?language=tute1247,9,1,3,2,0,0,3,0,0,0,1,0,0,0,0,0,0,ok
iged1239,https://glottolog.org/langdoc?language=iged1239,24,0,2,0,3,0,2,3,1,0,2,5,1,2,0,0,0,ok
chil1264,https://glottolog.org/langdoc?language=chil1264,10,2,0,1,1,0,1,2,0,0,0,0,0,1,1,0,0,ok
puer1237,https://glottolog.org/langdoc?language=puer1237,6,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,ok
laka1254,https://glottolog.org/langdoc?language=laka1254,9,0,1,0,1,0,5,1,0,0,2,4,0,0,0,0,0,ok
kili1267,https://glottolog.org/langdoc?language=kili1267,78,3,3,3,0,1,7,4,1,0,44,6,0,4,1,0,0,ok
oldc1252,https://glottolog.org/langdoc?language=oldc1252,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,ok
sher1255,https://glottolog.org/langdoc?language=sher1255,53,2,8,3,3,1,5,6,0,0,4,5,0,3,1,0,0,ok
koke1240,https://glottolog.org/langdoc?language=koke1240,4,0,0,0,0,0,1,2,0,0,1,3,0,0,1,0,0,ok
cung1238,https://glottolog.org/langdoc?language=cung1238,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,ok
coat1243,https://glottolog.org/langdoc?language=coat1243,8,0,0,1,0,0,3,4,0,0,1,3,0,0,1,0,0,ok
sund1252,https://glottolog.org/langdoc?language=sund1252,70,15,21,5,0,1,6,10,1,2,2,9,0,7,0,0,0,ok
sanj1284,https://glottolog.org/langdoc?language=sanj1284,46,5,7,1,4,0,3,4,3,0,0,5,0,11,2,0,0,ok
east2555,https://glottolog.org/langdoc?language=east2555,201,15,8,5,2,3,8,7,1,0,27,13,3,3,0,0,0,ok
nort1545,https://glottolog.org/langdoc?language=nort1545,5,0,0,0,0,0,0,3,1,0,0,5,1,0,0,0,0,ok
shum1243,https://glottolog.org/langdoc?language=shum1243,12,0,0,0,0,0,4,7,1,0,0,8,0,3,1,0,0,ok
qima1242,https://glottolog.org/langdoc?language=qima1242,56,0,4,5,0,2,3,10,0,0,10,8,0,2,10,0,0,ok
kono1265,https://glottolog.org/langdoc?language=kono1265,12,0,1,0,0,0,3,4,0,0,1,9,0,0,0,0,0,ok
gusi1247,https://glottolog.org/langdoc?language=gusi1247,58,0,3,1,3,0,6,13,0,0,10,9,0,5,0,0,0,ok
iban1267,https://glottolog.org/langdoc?language=iban1267,8,1,0,3,0,0,1,0,1,0,0,3,0,1,0,0,0,ok
bell1261,https://glottolog.org/langdoc?language=bell1261,6,0,0,0,0,1,0,4,2,0,1,2,0,0,0,0,0,ok
abis1238,https://glottolog.org/langdoc?language=abis1238,20,0,1,0,1,0,3,4,0,0,5,11,1,0,1,0,0,ok
duwa1244,https://glottolog.org/langdoc?language=duwa1244,5,0,0,0,0,0,1,2,0,0,0,4,0,1,0,0,0,ok
kosr1238,https://glottolog.org/langdoc?language=kosr1238,29,1,2,1,0,1,0,2,1,0,15,0,0,3,0,0,0,ok
shan1282,https://glottolog.org/langdoc?language=shan1282,7,1,1,0,0,0,1,1,1,0,0,2,0,0,1,0,0,ok
elmo1238,https://glottolog.org/langdoc?language=elmo1238,30,0,3,0,0,2,4,6,0,0,6,2,0,1,6,0,0,ok
latv1245,https://glottolog.org/langdoc?language=latv1245,4,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,ok
ibin1241,https://glottolog.org/langdoc?language=ibin1241,5,0,0,0,0,0,3,3,0,0,0,2,0,0,0,0,0,ok
mala1482,https://glottolog.org/langdoc?language=mala1482,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,ok
mbal1255,https://glottolog.org/langdoc?language=mbal1255,13,0,1,0,0,0,0,3,1,0,2,5,0,2,0,0,0,ok
nyan1304,https://glottolog.org/langdoc?language=nyan1304,24,0,4,1,0,0,1,3,0,0,0,7,0,0,0,0,0,ok
tuml1238,https://glottolog.org/langdoc?language=tuml1238,13,0,1,0,0,1,6,5,1,0,3,7,0,0,0,0,0,ok
sout2774,https://glottolog.org/langdoc?language=sout2774,25,2,2,0,2,1,3,2,0,0,1,4,0,1,0,0,0,ok
sans1269,https://glottolog.org/langdoc?language=sans1269,89,5,9,17,1,0,4,5,2,3,23,8,0,4,1,0,0,ok
doma1258,https://glottolog.org/langdoc?language=doma1258,27,2,6,1,0,0,9,7,3,0,3,5,0,2,1,0,0,ok
djin1251,https://glottolog.org/langdoc?language=djin1251,67,1,4,7,2,2,5,26,1,0,0,8,1,2,1,0,0,ok
bibb1234,https://glottolog.org/langdoc?language=bibb1234,5,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,ok
pije1237,https://glottolog.org/langdoc?language=pije1237,8,0,0,0,1,1,2,4,0,0,0,4,0,1,0,0,0,ok
mvub1239,https://glottolog.org/langdoc?language=mvub1239,11,0,0,0,2,0,5,2,0,0,3,6,1,0,0,0,0,ok
sanv1242,https://glottolog.org/langdoc?language=sanv1242,8,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,ok
duru1236,https://glottolog.org/langdoc?language=duru1236,18,0,3,1,0,1,3,4,2,0,5,5,0,0,0,0,0,ok
nort2770,https://glottolog.org/langdoc?language=nort2770,10,0,0,0,1,0,8,2,0,0,0,7,1,0,0,0,0,ok
baca1246,https://glottolog.org/langdoc?language=baca1246,27,1,0,0,1,1,4,4,2,0,10,6,1,3,2,0,0,ok
yugh1239,https://glottolog.org/langdoc?language=yugh1239,12,2,2,2,0,0,3,4,0,0,2,4,0,3,0,0,0,ok
lamb1269,https://glottolog.org/langdoc?language=lamb1269,23,1,8,5,0,1,3,2,1,0,3,4,0,0,0,0,0,ok
tivv1240,https://glottolog.org/langdoc?language=tivv1240,58,5,6,1,2,0,12,11,3,0,0,17,1,2,0,0,0,ok
foia1236,https://glottolog.org/langdoc?language=foia1236,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ok
plat1254,https://glottolog.org/langdoc?language=plat1254,337,28,44,44,9,3,15,25,1,1,53,11,0,3,1,0,0,ok
iseb1246,https://glottolog.org/langdoc?language=iseb1246,3,0,0,0,0,0,1,2,2,0,0,3,0,0,0,0,0,ok
laos1235,https://glottolog.org/langdoc?language=laos1235,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,ok
kera1248,https://glottolog.org/langdoc?language=kera1248,6,0,1,0,1,0,3,1,0,0,0,1,0,1,1,0,0,ok
powa1246,https://glottolog.org/langdoc?language=powa1246,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,ok
baga1275,https://glottolog.org/langdoc?language=baga1275,14,0,0,1,0,1,2,5,1,0,0,5,0,1,0,0,0,ok
kimm1246,https://glottolog.org/langdoc?language=kimm1246,16,0,2,0,1,1,4,4,0,0,3,4,0,0,0,0,0,ok
roma1241,https://glottolog.org/langdoc?language=roma1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ok
guev1238,https://glottolog.org/langdoc?language=guev1238,21,0,0,0,1,0,0,2,2,0,0,1,0,1,0,0,0,ok
wari1262,https://glottolog.org/langdoc?language=wari1262,12,1,0,0,0,1,0,8,0,0,0,3,0,0,0,0,0,ok
shar1249,https://glottolog.org/langdoc?language=shar1249,5,0,0,0,0,0,1,2,1,0,0,2,0,0,1,0,0,ok
haza1239,https://glottolog.org/langdoc?language=haza1239,16,2,4,0,0,0,0,1,1,0,6,1,0,0,0,0,0,ok
mala1412,https://glottolog.org/langdoc?language=mala1412,4,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,ok
nimi1240,https://glottolog.org/langdoc?language=nimi1240,3,0,0,0,0,0,1,1,1,0,1,2,0,0,0,0,0,ok
